account.id,total_deposits_usd,deposit_tx_count,first_deposit,last_deposit,total_withdraws_usd,withdraws_tx_count,first_withdraws,last_withdraws,total_borrows_usd,borrows_tx_count,first_borrows,last_borrows,total_repays_usd,repays_tx_count,first_repays,last_repays,total_liquidations_usd,liquidation_tx_count,first_liquidation,last_liquidation,net_deposit_usd,net_borrow_usd,first_action,last_action,active_days,total_tx_count,total_volume_usd,avg_tx_value_usd,deposit_to_borrow_ratio,repay_ratio,liquidation_rate,label,score
0xfbe4dab86b28fb64002056539e52e96424a3cd19,,0.0,,,10345.602014630564,1.0,2020-08-13 21:29:14,2020-08-13 21:29:14,,0.0,,,,0.0,,,,0.0,,,-10345.602014630564,0.0,2020-08-13 21:29:14,2020-08-13 21:29:14,0.0,1.0,10345.602014630564,10345.602014630564,0.0,0.0,0.0,0,37.07498857393572
0x780927bdf766c227ed5ff5484dd60a225e3dc1ba,,0.0,,,10355.203553866688,1.0,2020-08-11 21:19:41,2020-08-11 21:19:41,,0.0,,,,0.0,,,,0.0,,,-10355.203553866688,0.0,2020-08-11 21:19:41,2020-08-11 21:19:41,0.0,1.0,10355.203553866688,10355.203553866688,0.0,0.0,0.0,0,37.07498795676254
0xdcc25317980744fb683c5027a1f740e1904d0422,,0.0,,,10417.372527113987,2.0,2019-10-21 06:32:16,2019-10-21 06:33:48,,0.0,,,,0.0,,,,0.0,,,-10417.372527113987,0.0,2019-10-21 06:32:16,2019-10-21 06:33:48,0.0,2.0,10417.372527113987,5208.686263556993,0.0,0.0,0.0,0,37.07498396063003
0x289795e6177d2170ba43ced4032a585d0677c6b5,,0.0,,,10437.91339795753,1.0,2019-09-17 22:08:33,2019-09-17 22:08:33,,0.0,,,,0.0,,,,0.0,,,-10437.91339795753,0.0,2019-09-17 22:08:33,2019-09-17 22:08:33,0.0,1.0,10437.91339795753,10437.91339795753,0.0,0.0,0.0,0,37.074982640292276
0xbcefba842f1983cfc6461eb4b18c6d7c5efbe57f,,0.0,,,10438.216804,1.0,2020-06-25 04:54:50,2020-06-25 04:54:50,,0.0,,,,0.0,,,,0.0,,,-10438.216804,0.0,2020-06-25 04:54:50,2020-06-25 04:54:50,0.0,1.0,10438.216804,10438.216804,0.0,0.0,0.0,0,37.07498262078977
0xeb876040427902885f82405e6605ee99d7d243f3,,0.0,,,10446.481,1.0,2020-08-20 17:00:02,2020-08-20 17:00:02,,0.0,,,,0.0,,,,0.0,,,-10446.481,0.0,2020-08-20 17:00:02,2020-08-20 17:00:02,0.0,1.0,10446.481,10446.481,0.0,0.0,0.0,0,37.07498208957911
0xe5e21dc6bb3ef81d23b2e229624bd88a676a0dca,,0.0,,,10472.307862606202,2.0,2020-08-15 07:09:34,2020-08-15 07:10:33,,0.0,,,,0.0,,,,0.0,,,-10472.307862606202,0.0,2020-08-15 07:09:34,2020-08-15 07:10:33,0.0,2.0,10472.307862606202,5236.153931303101,0.0,0.0,0.0,0,37.07498042946538
0x31de1646c8e5d718fe6c44e826e3bd0427df1fc6,,0.0,,,10517.882075413216,4.0,2020-06-21 13:15:16,2020-06-22 11:33:08,,0.0,,,,0.0,,,,0.0,,,-10517.882075413216,0.0,2020-06-21 13:15:16,2020-06-22 11:33:08,0.0,4.0,10517.882075413216,2629.470518853304,0.0,0.0,0.0,0,37.07497750002028
0x7e1996529a67a1c0fd792eae8bd4397025884335,,0.0,,,10547.309162,1.0,2020-08-22 09:58:49,2020-08-22 09:58:49,,0.0,,,,0.0,,,,0.0,,,-10547.309162,0.0,2020-08-22 09:58:49,2020-08-22 09:58:49,0.0,1.0,10547.309162,10547.309162,0.0,0.0,0.0,0,37.07497560848934
0xd249f403fe14eab94690065f738990940929f021,,0.0,,,10564.839229,1.0,2020-08-15 07:24:20,2020-08-15 07:24:20,,0.0,,,,0.0,,,,0.0,,,-10564.839229,0.0,2020-08-15 07:24:20,2020-08-15 07:24:20,0.0,1.0,10564.839229,10564.839229,0.0,0.0,0.0,0,37.074974481681735
0xb0a836ca719d7ddac36117555029c22ea712aab4,,0.0,,,10588.823049413837,2.0,2020-08-19 00:22:47,2020-08-19 23:52:10,,0.0,,,,0.0,,,,0.0,,,-10588.823049413837,0.0,2020-08-19 00:22:47,2020-08-19 23:52:10,0.0,2.0,10588.823049413837,5294.4115247069185,0.0,0.0,0.0,0,37.07497294003612
0x1b89bf669c4faabe28f47fdcb02b93773b443671,,0.0,,,10672.513647926975,3.0,2020-08-12 07:21:17,2020-08-12 07:25:52,,0.0,,,,0.0,,,,0.0,,,-10672.513647926975,0.0,2020-08-12 07:21:17,2020-08-12 07:25:52,0.0,3.0,10672.513647926975,3557.5045493089915,0.0,0.0,0.0,0,37.07496756052437
0xe06de693bd5c507cfcace3ccfcd67236b78dcea5,,0.0,,,10715.554662,1.0,2020-08-15 18:14:35,2020-08-15 18:14:35,,0.0,,,,0.0,,,,0.0,,,-10715.554662,0.0,2020-08-15 18:14:35,2020-08-15 18:14:35,0.0,1.0,10715.554662,10715.554662,0.0,0.0,0.0,0,37.07496479390966
0x2236dd6be3385367852c758436f5ea3395b8f38e,,0.0,,,10717.96208399261,2.0,2020-08-22 16:34:14,2020-08-22 16:35:06,,0.0,,,,0.0,,,,0.0,,,-10717.96208399261,0.0,2020-08-22 16:34:14,2020-08-22 16:35:06,0.0,2.0,10717.96208399261,5358.981041996305,0.0,0.0,0.0,0,37.07496463916403
0x7eede8b6a2e553e9065fb1fe9ec9694ef41c84c9,,0.0,,,10759.856895884752,1.0,2020-08-21 02:08:36,2020-08-21 02:08:36,,0.0,,,,0.0,,,,0.0,,,-10759.856895884752,0.0,2020-08-21 02:08:36,2020-08-21 02:08:36,0.0,1.0,10759.856895884752,10759.856895884752,0.0,0.0,0.0,0,37.07496194622556
0xaa1e39feb2ec9e05bf7d7d33e7c5286c096a426f,,0.0,,,10770.976684,1.0,2019-09-17 19:10:56,2019-09-17 19:10:56,,0.0,,,,0.0,,,,0.0,,,-10770.976684,0.0,2019-09-17 19:10:56,2019-09-17 19:10:56,0.0,1.0,10770.976684,10770.976684,0.0,0.0,0.0,0,37.074961231461515
0x11d25c6c78884bbf8ecfa035774a772c15932a6e,,0.0,,,10774.579623,1.0,2020-06-21 07:45:15,2020-06-21 07:45:15,,0.0,,,,0.0,,,,0.0,,,-10774.579623,0.0,2020-06-21 07:45:15,2020-06-21 07:45:15,0.0,1.0,10774.579623,10774.579623,0.0,0.0,0.0,0,37.074960999869745
0xaf7d01031d6c4bc7f275aae2e4232e39453d730e,,0.0,,,10787.160079691614,2.0,2020-06-25 05:14:57,2020-06-25 05:14:57,,0.0,,,,0.0,,,,0.0,,,-10787.160079691614,0.0,2020-06-25 05:14:57,2020-06-25 05:14:57,0.0,2.0,10787.160079691614,5393.580039845807,0.0,0.0,0.0,0,37.07496019121601
0x928d7661c1283bb3d100e46f482e8ef0b4cdb5f0,,0.0,,,10826.943801906564,1.0,2020-06-26 10:44:30,2020-06-26 10:44:30,,0.0,,,,0.0,,,,0.0,,,-10826.943801906564,0.0,2020-06-26 10:44:30,2020-06-26 10:44:30,0.0,1.0,10826.943801906564,10826.943801906564,0.0,0.0,0.0,0,37.07495763397536
0x2ec9ccfc86e9d0d589237196b068aba30687d9ef,,0.0,,,10829.446649258094,2.0,2020-06-24 01:35:15,2020-06-24 01:45:42,,0.0,,,,0.0,,,,0.0,,,-10829.446649258094,0.0,2020-06-24 01:35:15,2020-06-24 01:45:42,0.0,2.0,10829.446649258094,5414.723324629047,0.0,0.0,0.0,0,37.07495747309593
0x1a26324c9628c12646bc0f1e19aea29ec3e73069,,0.0,,,10843.486495852838,2.0,2020-06-24 16:56:55,2020-06-25 16:14:58,,0.0,,,,0.0,,,,0.0,,,-10843.486495852838,0.0,2020-06-24 16:56:55,2020-06-25 16:14:58,0.0,2.0,10843.486495852838,5421.743247926419,0.0,0.0,0.0,0,37.0749565706347
0x9f0d24b61ee84b2de84181bb6717e14c223dfb85,,0.0,,,10882.850122,1.0,2020-06-25 21:38:03,2020-06-25 21:38:03,,0.0,,,,0.0,,,,0.0,,,-10882.850122,0.0,2020-06-25 21:38:03,2020-06-25 21:38:03,0.0,1.0,10882.850122,10882.850122,0.0,0.0,0.0,0,37.07495404039721
0xbeab9c3e11d54fe21e5767e874458f41a741cd21,,0.0,,,10888.15025,1.0,2020-08-19 16:10:53,2020-08-19 16:10:53,,0.0,,,,0.0,,,,0.0,,,-10888.15025,0.0,2020-08-19 16:10:53,2020-08-19 16:10:53,0.0,1.0,10888.15025,10888.15025,0.0,0.0,0.0,0,37.07495369971259
0x88d5b83a30aabe1482c37b2cfd803965d87846f6,,0.0,,,10907.241666191852,1.0,2020-08-18 22:25:57,2020-08-18 22:25:57,,0.0,,,,0.0,,,,0.0,,,-10907.241666191852,0.0,2020-08-18 22:25:57,2020-08-18 22:25:57,0.0,1.0,10907.241666191852,10907.241666191852,0.0,0.0,0.0,0,37.0749524725437
0x2303d01f19d487443692f3189530be77a9de0912,,0.0,,,11000.0,1.0,2020-06-24 12:51:41,2020-06-24 12:51:41,,0.0,,,,0.0,,,,0.0,,,-11000.0,0.0,2020-06-24 12:51:41,2020-06-24 12:51:41,0.0,1.0,11000.0,11000.0,0.0,0.0,0.0,0,37.074946510170925
0x3d91dbc60d36fd384a1a567771eba1e8d3bc4eac,,0.0,,,11012.049923160786,1.0,2020-08-21 20:59:38,2020-08-21 20:59:38,,0.0,,,,0.0,,,,0.0,,,-11012.049923160786,0.0,2020-08-21 20:59:38,2020-08-21 20:59:38,0.0,1.0,11012.049923160786,11012.049923160786,0.0,0.0,0.0,0,37.07494573561914
0x45b7441473c406241c595f85f1b76ceb57eee293,,0.0,,,11018.017641134194,2.0,2019-09-21 15:18:16,2019-09-21 15:18:19,,0.0,,,,0.0,,,,0.0,,,-11018.017641134194,0.0,2019-09-21 15:18:16,2019-09-21 15:18:19,0.0,2.0,11018.017641134194,5509.008820567097,0.0,0.0,0.0,0,37.07494535202277
0xe1c96367fe4c083c4a35553c6b6358b770a17894,,0.0,,,11021.278851343306,1.0,2020-06-22 22:46:06,2020-06-22 22:46:06,,0.0,,,,0.0,,,,0.0,,,-11021.278851343306,0.0,2020-06-22 22:46:06,2020-06-22 22:46:06,0.0,1.0,11021.278851343306,11021.278851343306,0.0,0.0,0.0,0,37.07494514239686
0xcb29953bf8339815483a25cabec10c2c51f0ae39,,0.0,,,11081.897528811476,1.0,2020-08-23 11:56:28,2020-08-23 11:56:28,,0.0,,,,0.0,,,,0.0,,,-11081.897528811476,0.0,2020-08-23 11:56:28,2020-08-23 11:56:28,0.0,1.0,11081.897528811476,11081.897528811476,0.0,0.0,0.0,0,37.07494124591513
0xb4c227c5cf839bec9c28fa9bf44fd58cbd40984f,,0.0,,,11086.373196,1.0,2019-09-13 21:33:25,2019-09-13 21:33:25,,0.0,,,,0.0,,,,0.0,,,-11086.373196,0.0,2019-09-13 21:33:25,2019-09-13 21:33:25,0.0,1.0,11086.373196,11086.373196,0.0,0.0,0.0,0,37.074940958225646
0xe54f4c1c80bb1da447b487a5ea7434feebd71363,,0.0,,,11217.08367389904,1.0,2020-08-18 11:37:22,2020-08-18 11:37:22,,0.0,,,,0.0,,,,0.0,,,-11217.08367389904,0.0,2020-08-18 11:37:22,2020-08-18 11:37:22,0.0,1.0,11217.08367389904,11217.08367389904,0.0,0.0,0.0,0,37.07493255634342
0xedaf2248bf6e264f61ed1fa0619f1f164de8e471,,0.0,,,11249.522708890368,1.0,2019-09-25 20:37:42,2019-09-25 20:37:42,,0.0,,,,0.0,,,,0.0,,,-11249.522708890368,0.0,2019-09-25 20:37:42,2019-09-25 20:37:42,0.0,1.0,11249.522708890368,11249.522708890368,0.0,0.0,0.0,0,37.07493047120873
0x0292d78314802755d8ed99085387fab31cc146db,,0.0,,,11255.679849829068,1.0,2020-06-21 15:13:46,2020-06-21 15:13:46,,0.0,,,,0.0,,,,0.0,,,-11255.679849829068,0.0,2020-06-21 15:13:46,2020-06-21 15:13:46,0.0,1.0,11255.679849829068,11255.679849829068,0.0,0.0,0.0,0,37.07493007543654
0x0cabb9838be219bc043defb443de0a4adfd87ebc,,0.0,,,11280.851249966301,2.0,2020-08-14 14:04:50,2020-08-14 14:11:21,,0.0,,,,0.0,,,,0.0,,,-11280.851249966301,0.0,2020-08-14 14:04:50,2020-08-14 14:11:21,0.0,2.0,11280.851249966301,5640.425624983151,0.0,0.0,0.0,0,37.074928457455
0xe7891ca32be486fa59886c058082a873650fce76,,0.0,,,11296.05523896382,3.0,2020-06-24 14:42:48,2020-06-24 15:03:46,,0.0,,,,0.0,,,,0.0,,,-11296.05523896382,0.0,2020-06-24 14:42:48,2020-06-24 15:03:46,0.0,3.0,11296.05523896382,3765.3517463212734,0.0,0.0,0.0,0,37.07492748016439
0xaf8e9885121c9c2c6242a70c54f1f510d5a6831b,,0.0,,,11318.040709,1.0,2020-08-26 17:12:22,2020-08-26 17:12:22,,0.0,,,,0.0,,,,0.0,,,-11318.040709,0.0,2020-08-26 17:12:22,2020-08-26 17:12:22,0.0,1.0,11318.040709,11318.040709,0.0,0.0,0.0,0,37.07492606696987
0xc8240d28080b55a1a43e0db35c6ed3d09f7319fb,,0.0,,,11341.50069387724,1.0,2020-08-17 20:01:35,2020-08-17 20:01:35,,0.0,,,,0.0,,,,0.0,,,-11341.50069387724,0.0,2020-08-17 20:01:35,2020-08-17 20:01:35,0.0,1.0,11341.50069387724,11341.50069387724,0.0,0.0,0.0,0,37.07492455899566
0x9d07a66dfc7d1654994f0904d4a6b0a2845a84c2,,0.0,,,11506.579942,1.0,2020-06-24 09:40:26,2020-06-24 09:40:26,,0.0,,,,0.0,,,,0.0,,,-11506.579942,0.0,2020-06-24 09:40:26,2020-06-24 09:40:26,0.0,1.0,11506.579942,11506.579942,0.0,0.0,0.0,0,37.07491394793813
0x274bb35a3f71f479913968321dedbd79b3b6dc09,,0.0,,,11516.2381085038,1.0,2020-08-12 11:41:38,2020-08-12 11:41:38,,0.0,,,,0.0,,,,0.0,,,-11516.2381085038,0.0,2020-08-12 11:41:38,2020-08-12 11:41:38,0.0,1.0,11516.2381085038,11516.2381085038,0.0,0.0,0.0,0,37.074913327125024
0x0d530ba045aa9b82bbb0d004cea536b2669ed0ed,,0.0,,,11569.462734487668,1.0,2019-09-13 03:26:24,2019-09-13 03:26:24,,0.0,,,,0.0,,,,0.0,,,-11569.462734487668,0.0,2019-09-13 03:26:24,2019-09-13 03:26:24,0.0,1.0,11569.462734487668,11569.462734487668,0.0,0.0,0.0,0,37.074909905922325
0x00c0798c0df1e87069417e76b8ca4fa089d051f1,,0.0,,,11575.589898762159,1.0,2020-06-21 10:24:27,2020-06-21 10:24:27,,0.0,,,,0.0,,,,0.0,,,-11575.589898762159,0.0,2020-06-21 10:24:27,2020-06-21 10:24:27,0.0,1.0,11575.589898762159,11575.589898762159,0.0,0.0,0.0,0,37.07490951207701
0x023d4a996db9a8000c30f9548da79a206ef41698,,0.0,,,11610.54879532227,1.0,2020-08-11 18:03:15,2020-08-11 18:03:15,,0.0,,,,0.0,,,,0.0,,,-11610.54879532227,0.0,2020-08-11 18:03:15,2020-08-11 18:03:15,0.0,1.0,11610.54879532227,11610.54879532227,0.0,0.0,0.0,0,37.07490726496921
0x16ef7f23c642bf129f0f501c289cd2fbf242df76,,0.0,,,11620.099926446772,1.0,2020-08-20 13:40:51,2020-08-20 13:40:51,,0.0,,,,0.0,,,,0.0,,,-11620.099926446772,0.0,2020-08-20 13:40:51,2020-08-20 13:40:51,0.0,1.0,11620.099926446772,11620.099926446772,0.0,0.0,0.0,0,37.07490665103619
0xc161c8d0e14436b1f147bd973d9b6c6244375db2,,0.0,,,11661.0,1.0,2020-08-27 20:25:58,2020-08-27 20:25:58,,0.0,,,,0.0,,,,0.0,,,-11661.0,0.0,2020-08-27 20:25:58,2020-08-27 20:25:58,0.0,1.0,11661.0,11661.0,0.0,0.0,0.0,0,37.07490402203808
0xe7a3dc1b51fd6230e6598014d3ce7f5fdaa54823,,0.0,,,11688.0,1.0,2020-08-23 06:36:46,2020-08-23 06:36:46,,0.0,,,,0.0,,,,0.0,,,-11688.0,0.0,2020-08-23 06:36:46,2020-08-23 06:36:46,0.0,1.0,11688.0,11688.0,0.0,0.0,0.0,0,37.07490228651677
0xdb39836afb9737a21435803d4a0d898e71e5937c,,0.0,,,11722.05089035753,1.0,2020-08-10 12:12:35,2020-08-10 12:12:35,,0.0,,,,0.0,,,,0.0,,,-11722.05089035753,0.0,2020-08-10 12:12:35,2020-08-10 12:12:35,0.0,1.0,11722.05089035753,11722.05089035753,0.0,0.0,0.0,0,37.07490009777432
0x19ea9301b7a47bd0a329723398d75013e7e9ced7,,0.0,,,11748.522876637437,1.0,2020-08-14 08:19:44,2020-08-14 08:19:44,,0.0,,,,0.0,,,,0.0,,,-11748.522876637437,0.0,2020-08-14 08:19:44,2020-08-14 08:19:44,0.0,1.0,11748.522876637437,11748.522876637437,0.0,0.0,0.0,0,37.07489839619299
0x300326c099a8f088257da5d77b286fcc257b84cd,,0.0,,,11795.40209829378,2.0,2020-06-25 21:35:18,2020-06-26 02:37:50,,0.0,,,,0.0,,,,0.0,,,-11795.40209829378,0.0,2020-06-25 21:35:18,2020-06-26 02:37:50,0.0,2.0,11795.40209829378,5897.70104914689,0.0,0.0,0.0,0,37.07489538286378
0x738a2de936cef3d1607f5ab26460688d47ed249f,,0.0,,,11858.47090833184,1.0,2020-08-11 21:14:55,2020-08-11 21:14:55,,0.0,,,,0.0,,,,0.0,,,-11858.47090833184,0.0,2020-08-11 21:14:55,2020-08-11 21:14:55,0.0,1.0,11858.47090833184,11858.47090833184,0.0,0.0,0.0,0,37.074891328891056
0x4291e0bc36fb719fc681245a04b596ba0c88da42,,0.0,,,11924.46191581245,1.0,2019-10-19 16:59:47,2019-10-19 16:59:47,,0.0,,,,0.0,,,,0.0,,,-11924.46191581245,0.0,2019-10-19 16:59:47,2019-10-19 16:59:47,0.0,1.0,11924.46191581245,11924.46191581245,0.0,0.0,0.0,0,37.07488708708364
0x368c98027725a1dda451811d611d9cd5476b3524,,0.0,,,11931.366750643618,1.0,2019-09-08 08:53:27,2019-09-08 08:53:27,,0.0,,,,0.0,,,,0.0,,,-11931.366750643618,0.0,2019-09-08 08:53:27,2019-09-08 08:53:27,0.0,1.0,11931.366750643618,11931.366750643618,0.0,0.0,0.0,0,37.07488664325077
0xe55ec8e7f9ea8839995b279b51f37837df04f0d9,,0.0,,,11940.475856118432,1.0,2020-06-23 19:14:50,2020-06-23 19:14:50,,0.0,,,,0.0,,,,0.0,,,-11940.475856118432,0.0,2020-06-23 19:14:50,2020-06-23 19:14:50,0.0,1.0,11940.475856118432,11940.475856118432,0.0,0.0,0.0,0,37.07488605773052
0xdd05c0d709175446ffe62f7aee4ebcff7dc2733d,,0.0,,,12008.170211,2.0,2020-06-21 08:48:26,2020-06-22 01:50:52,,0.0,,,,0.0,,,,0.0,,,-12008.170211,0.0,2020-06-21 08:48:26,2020-06-22 01:50:52,0.0,2.0,12008.170211,6004.0851055,0.0,0.0,0.0,0,37.07488170643438
0x36b56c8d851b402bf95dc8d1b9236807e554d19e,,0.0,,,12041.59265451043,4.0,2020-06-23 04:16:30,2020-06-24 03:46:39,,0.0,,,,0.0,,,,0.0,,,-12041.59265451043,0.0,2020-06-23 04:16:30,2020-06-24 03:46:39,0.0,4.0,12041.59265451043,3010.3981636276076,0.0,0.0,0.0,0,37.0748795580876
0x054f4dc9281529f376c8ce8eb6b8fd3fc3d40bbb,,0.0,,,12064.249466759002,1.0,2020-08-12 08:56:49,2020-08-12 08:56:49,,0.0,,,,0.0,,,,0.0,,,-12064.249466759002,0.0,2020-08-12 08:56:49,2020-08-12 08:56:49,0.0,1.0,12064.249466759002,12064.249466759002,0.0,0.0,0.0,0,37.07487810174018
0xe75103858b0b02b76dd78250442de26e5ac331d9,,0.0,,,12090.209518555705,1.0,2020-06-21 22:07:38,2020-06-21 22:07:38,,0.0,,,,0.0,,,,0.0,,,-12090.209518555705,0.0,2020-06-21 22:07:38,2020-06-21 22:07:38,0.0,1.0,12090.209518555705,12090.209518555705,0.0,0.0,0.0,0,37.07487643306524
0x524802b34cb508be2062d02a6e1cf577c2e66fba,,0.0,,,12105.351605328044,1.0,2020-08-23 04:39:10,2020-08-23 04:39:10,,0.0,,,,0.0,,,,0.0,,,-12105.351605328044,0.0,2020-08-23 04:39:10,2020-08-23 04:39:10,0.0,1.0,12105.351605328044,12105.351605328044,0.0,0.0,0.0,0,37.074875459753606
