account.id,total_deposits_usd,deposit_tx_count,first_deposit,last_deposit,total_withdraws_usd,withdraws_tx_count,first_withdraws,last_withdraws,total_borrows_usd,borrows_tx_count,first_borrows,last_borrows,total_repays_usd,repays_tx_count,first_repays,last_repays,total_liquidations_usd,liquidation_tx_count,first_liquidation,last_liquidation,net_deposit_usd,net_borrow_usd,first_action,last_action,active_days,total_tx_count,total_volume_usd,avg_tx_value_usd,deposit_to_borrow_ratio,repay_ratio,liquidation_rate,label,score
0x2d29da8a41acea411189ae98ed73c9503e0dd4c2,3583.633267799,4.0,2020-03-12 22:10:34,2020-06-16 08:39:45,3994.6370114898446,2.0,2020-06-23 03:40:28,2020-06-23 08:25:23,,0.0,,,11408.679197,13.0,2021-08-13 15:41:14,2023-11-25 05:57:47,,0.0,,,-411.00374369084466,-11408.679197,2020-03-12 22:10:34,2023-11-25 05:57:47,1352.0,19.0,18986.949476288843,999.3131303309917,0.0,0.0,0.0,1,67.61603959259406
0xff789ab6730c22da1e095645836cb70eaf5cfc51,,0.0,,,,0.0,,,3999.64244886081,2.0,2020-03-08 01:21:49,2022-02-14 05:57:41,16510.427795703836,15.0,2020-04-14 03:26:39,2023-11-17 17:33:23,,0.0,,,0.0,-12510.785346843026,2020-03-08 01:21:49,2023-11-17 17:33:23,1349.0,17.0,20510.070244564646,1206.4747202685085,0.0,4.127975939550892,0.0,1,67.54950997857408
0x62d75fde870bd14baba4ccbfc706a92c6528e944,,0.0,,,,0.0,,,2553.0117583199303,4.0,2020-03-16 01:44:02,2022-01-18 16:58:19,1751.883037557011,5.0,2020-03-16 16:52:26,2023-11-25 04:05:23,,0.0,,,0.0,801.1287207629193,2020-03-16 01:44:02,2023-11-25 04:05:23,1349.0,9.0,4304.894795876941,478.3216439863268,0.0,0.6862024946997811,0.0,1,67.5483563075014
0xebfa5bb9559a602f9775cd62e753216ea63dc24c,2016.0766371609373,1.0,2020-06-17 20:36:52,2020-06-17 20:36:52,2009.0668639990065,1.0,2020-06-23 08:26:28,2020-06-23 08:26:28,406100.81925180566,8.0,2021-03-24 04:50:19,2022-02-22 05:17:52,23068.42661638555,4.0,2023-06-15 03:59:35,2024-02-02 05:02:59,,0.0,,,7.009773161930752,383032.3926354201,2020-06-17 20:36:52,2024-02-02 05:02:59,1324.0,14.0,433194.3893693512,30942.456383525085,201.43124113757978,0.05680467884523476,0.0,1,67.52687979530123
0xf1f0c294d247e8691d1118a86ccc669da3c75ca8,,0.0,,,,0.0,,,1500.0,1.0,2020-03-13 08:41:34,2020-03-13 08:41:34,102668.46581187722,4.0,2020-02-17 19:18:53,2023-10-26 00:32:59,,0.0,,,0.0,-101168.46581187722,2020-02-17 19:18:53,2023-10-26 00:32:59,1346.0,5.0,104168.46581187722,20833.693162375443,0.0,68.44564387458482,0.0,1,67.5009547502804
0xa30a42526ad7b6dcc7b557099688f7b838d6f010,4035.4543530061965,2.0,2020-06-15 20:45:04,2020-06-15 20:45:04,,0.0,,,,0.0,,,300.97592,1.0,2024-02-18 20:40:47,2024-02-18 20:40:47,,0.0,,,4035.4543530061965,-300.97592,2020-06-15 20:45:04,2024-02-18 20:40:47,1342.0,3.0,4336.430273006196,1445.476757668732,0.0,0.0,0.0,1,67.39035248369511
0x32a59b87352e980dd6ab1baf462696d28e63525d,139895.409009,4.0,2020-06-15 21:18:25,2020-06-16 15:09:09,166527.2177030772,3.0,2020-06-21 17:10:29,2020-06-25 19:16:27,134404.075,1.0,2021-04-10 02:10:19,2021-04-10 02:10:19,58570.171340939756,5.0,2021-09-13 15:44:37,2024-02-17 07:00:23,,0.0,,,-26631.80869407722,75833.90365906025,2020-06-15 21:18:25,2024-02-17 07:00:23,1341.0,13.0,499396.87305301696,38415.1440810013,0.9607468604731217,0.43577675260917315,0.0,1,67.37632848332467
0x862e840c2f7edd2c709d8de0df71c03210ed5267,3520.4364879491113,2.0,2020-06-12 07:34:13,2020-06-12 07:46:29,,0.0,,,,0.0,,,124808.427173,8.0,2023-07-02 19:07:59,2024-02-05 23:34:47,,0.0,,,3520.4364879491113,-124808.427173,2020-06-12 07:34:13,2024-02-05 23:34:47,1333.0,10.0,128328.86366094911,12832.88636609491,0.0,0.0,0.0,1,67.18810315283822
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,3613.7130687085723,16.0,2019-07-30 19:35:55,2020-03-17 18:04:16,1503.5871526059425,1.0,2019-10-19 15:31:51,2019-10-19 15:31:51,,0.0,,,100.0,1.0,2023-03-18 23:10:47,2023-03-18 23:10:47,97.55919851299899,2.0,2025-02-06 07:10:35,2025-02-15 11:12:11,2110.12591610263,-100.0,2019-07-30 19:35:55,2023-03-18 23:10:47,1327.0,20.0,5314.859419827513,265.74297099137567,0.0,0.0,0.0,1,67.05138160758125
0xda891673f0f0dac67ef6867f863d8b9eaf71b034,28.7804345789087,3.0,2019-08-03 20:02:23,2019-08-03 20:26:23,,0.0,,,,0.0,,,507.882769,4.0,2023-01-25 08:40:11,2023-03-15 08:23:47,,0.0,,,28.7804345789087,-507.882769,2019-08-03 20:02:23,2023-03-15 08:23:47,1319.0,7.0,536.6632035789087,76.66617193984409,0.0,0.0,0.0,1,66.87042541796174
0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,126.911365,1.0,2020-06-17 23:05:29,2020-06-17 23:05:29,571.8340738236088,1.0,2020-08-22 20:59:31,2020-08-22 20:59:31,6706.8832,3.0,2021-04-03 05:12:10,2021-04-26 06:20:08,17112.110120599198,20.0,2023-01-29 10:24:35,2024-01-11 07:22:23,,0.0,,,-444.92270882360884,-10405.226920599198,2020-06-17 23:05:29,2024-01-11 07:22:23,1302.0,25.0,24517.738759422806,980.7095503769123,52.846986556326144,2.5514250972194055,0.0,1,66.62751748073981
0x0a338782562e1740b9468f0855dd4c51f29defde,11641.072349794802,3.0,2020-06-13 13:44:04,2020-06-16 23:55:05,33932.319849429274,5.0,2020-06-22 00:30:21,2020-08-25 23:17:52,70000.0,1.0,2021-11-07 00:59:02,2021-11-07 00:59:02,100322.39775,8.0,2021-09-07 02:38:41,2024-01-11 05:18:11,,0.0,,,-22291.24749963447,-30322.397750000004,2020-06-13 13:44:04,2024-01-11 05:18:11,1306.0,17.0,215895.7899492241,12699.752349954359,6.013191731536132,1.4331771107142857,0.0,1,66.59452957644253
0x5e24e2527ee92aaa33128a995f3e3a8adc924b97,,0.0,,,5.043247857465074,1.0,2020-06-23 12:51:03,2020-06-23 12:51:03,4500.0,1.0,2021-04-26 04:17:02,2021-04-26 04:17:02,88.346671,1.0,2024-01-21 07:37:47,2024-01-21 07:37:47,,0.0,,,-5.043247857465074,4411.653329,2020-06-23 12:51:03,2024-01-21 07:37:47,1306.0,3.0,4593.389918857465,1531.1299729524883,0.0,0.019632593555555557,0.0,1,66.57687089663261
0x3d23ab914f5c6552689d824e7802e1b242e3f588,80817.841119,1.0,2020-03-11 23:37:55,2020-03-11 23:37:55,60984.080396,1.0,2020-08-12 09:11:37,2020-08-12 09:11:37,,0.0,,,5901.840373418286,5.0,2020-03-11 22:45:56,2023-09-27 08:29:23,,0.0,,,19833.760723000007,-5901.840373418286,2020-03-11 22:45:56,2023-09-27 08:29:23,1294.0,7.0,147703.7618884183,21100.537412631184,0.0,0.0,0.0,1,66.30957531723224
0xdec7eccd6e1abf4149b36ad5dd53afaf20eaa1a7,765.6790710490629,4.0,2020-03-11 13:54:00,2020-03-12 18:23:33,,0.0,,,4083.707902039505,13.0,2020-01-25 06:59:49,2020-03-21 22:35:33,1824.5435627565275,6.0,2020-02-18 16:19:57,2023-08-06 22:08:59,,0.0,,,765.6790710490629,2259.1643392829774,2020-01-25 06:59:49,2023-08-06 22:08:59,1289.0,23.0,6673.930535845096,290.17089286283027,5.33344589978721,0.44678601078331415,0.0,1,66.20720099482469
0xd711193c2068575bcfadf3d51b98a0f573cc6492,,0.0,,,262826.2256831342,2.0,2020-08-12 11:33:30,2020-08-25 12:15:20,2255088.95,13.0,2021-10-24 14:11:48,2022-03-01 13:18:02,1215015.28947744,5.0,2021-09-02 13:57:16,2024-02-11 00:57:47,,0.0,,,-262826.2256831342,1040073.6605225601,2020-08-12 11:33:30,2024-02-11 00:57:47,1277.0,20.0,3732930.4651605743,186646.52325802873,0.0,0.5387881881455009,0.0,1,65.96698408589559
0x48f78003f2fd9575f7a75d8591eab4788e50a82c,,0.0,,,8986.635,1.0,2020-08-18 09:40:36,2020-08-18 09:40:36,19864.656064,3.0,2021-04-17 10:17:29,2021-12-05 08:09:05,3577.7870547106636,12.0,2023-07-22 00:27:11,2024-02-16 21:53:35,,0.0,,,-8986.635,16286.869009289336,2020-08-18 09:40:36,2024-02-16 21:53:35,1277.0,16.0,32429.078118710662,2026.8173824194164,0.0,0.18010818023648334,0.0,1,65.92164190393365
0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,,0.0,,,337.2904493272585,1.0,2020-06-23 04:41:05,2020-06-23 04:41:05,316634.841541,24.0,2021-03-21 05:09:10,2022-01-31 16:00:19,348481.1735991164,41.0,2021-07-27 14:14:00,2023-12-21 00:59:11,,0.0,,,-337.2904493272585,-31846.332058116386,2020-06-23 04:41:05,2023-12-21 00:59:11,1275.0,66.0,665453.3055894437,10082.625842264299,0.0,1.1005774724699484,0.0,1,65.88708403039541
0xb0eb9addf14bc5d5b094d4bd759befd28ecb11dc,,0.0,,,9138.149046,3.0,2020-08-26 04:29:16,2020-08-27 17:12:09,17002.803,3.0,2021-04-09 15:34:07,2021-04-27 19:26:19,14853.965155863852,19.0,2023-01-20 03:55:59,2024-02-14 11:26:23,,0.0,,,-9138.149046,2148.8378441361474,2020-08-26 04:29:16,2024-02-14 11:26:23,1267.0,25.0,40994.91720186385,1639.796688074554,0.0,0.8736186119349764,0.0,1,65.6959772093428
0x8580083a65d9682c0527ad53dadc4acb2212e888,1527.1457249999999,3.0,2020-06-15 23:02:31,2020-06-15 23:05:31,,0.0,,,,0.0,,,393.74,1.0,2023-11-18 16:06:47,2023-11-18 16:06:47,,0.0,,,1527.1457249999999,-393.74,2020-06-15 23:02:31,2023-11-18 16:06:47,1250.0,4.0,1920.8857249999999,480.22143124999997,0.0,0.0,0.0,1,65.31193366199864
0x57ef012861c4937a76b5d6061be800199a2b9100,284467.124141,3.0,2020-03-15 09:38:23,2020-06-16 19:10:09,255459.13671180222,3.0,2019-09-22 21:53:13,2019-09-27 18:37:46,3444257.1555047026,10.0,2020-02-02 21:55:15,2022-02-11 13:44:56,1601472.319974495,4.0,2020-03-15 10:37:28,2023-02-09 11:46:23,,0.0,,,29007.98742919776,1842784.8355302075,2019-09-22 21:53:13,2023-02-09 11:46:23,1235.0,20.0,5585655.736331999,279282.78681659995,12.107751171265436,0.4649688590803912,0.0,1,65.10853852423443
0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,,0.0,,,2114.0353196908873,3.0,2020-06-23 15:59:30,2020-08-23 12:04:35,,0.0,,,1955.793853,1.0,2023-11-14 19:29:23,2023-11-14 19:29:23,,0.0,,,-2114.0353196908873,-1955.793853,2020-06-23 15:59:30,2023-11-14 19:29:23,1239.0,4.0,4069.8291726908874,1017.4572931727218,0.0,0.0,0.0,1,65.06318723248738
0x6934a8eb5a485abe1970a5ab29b3a752f800700b,34.711892895713,1.0,2020-03-18 12:37:23,2020-03-18 12:37:23,,0.0,,,99.52182383343046,2.0,2020-02-19 15:08:09,2020-02-20 10:47:54,104.48731443862012,5.0,2020-03-09 17:29:30,2023-07-10 15:20:35,,0.0,,,34.711892895713,-4.9654906051896575,2020-02-19 15:08:09,2023-07-10 15:20:35,1237.0,8.0,238.72103116776356,29.840128895970444,2.8670814389877783,1.0498934848049046,0.0,1,65.0260372762063
0xddef74bd1ef4915546ee9371928123475eb2a354,937.5427330700425,4.0,2020-03-13 17:35:09,2020-06-18 07:10:10,1339.9748501377726,3.0,2020-06-21 04:41:14,2020-08-24 01:01:36,267.95,3.0,2020-02-26 22:40:10,2020-03-28 06:36:20,155.6083905615707,1.0,2023-07-14 23:55:23,2023-07-14 23:55:23,,0.0,,,-402.43211706773013,112.34160943842929,2020-02-26 22:40:10,2023-07-14 23:55:23,1234.0,11.0,2701.075973769385,245.55236125176228,0.28580030600053924,0.5807366693844773,0.0,1,64.95129729325667
0xbb74e912fd38ee047a0bbf8f56fc3b2972ae085a,,0.0,,,,0.0,,,444.9517878127504,1.0,2020-04-06 07:52:49,2020-04-06 07:52:49,10054.156267526976,1.0,2023-08-21 13:26:59,2023-08-21 13:26:59,,0.0,,,0.0,-9609.204479714226,2020-04-06 07:52:49,2023-08-21 13:26:59,1232.0,2.0,10499.108055339726,5249.554027669863,0.0,22.596057691891055,0.0,1,64.91178435701937
0xb6386d58faae240ae2e5b669223f166d7b0e4acd,26500.0,3.0,2020-03-15 13:43:46,2020-03-16 11:54:59,,0.0,,,75202.65000363265,16.0,2020-02-27 16:49:43,2021-12-18 09:32:00,51526.03083298013,10.0,2020-02-27 20:05:38,2023-07-09 20:59:59,,0.0,,,26500.0,23676.61917065252,2020-02-27 16:49:43,2023-07-09 20:59:59,1228.0,29.0,153228.68083661277,5283.747615055612,2.837835849193685,0.6851624355058122,0.0,1,64.82725469649098
0xcf7058370dc4376536a58e09d619b5ff2969516c,8192.09460779272,1.0,2020-03-14 19:43:17,2020-03-14 19:43:17,,0.0,,,70000.0,2.0,2021-04-21 07:22:18,2022-01-03 06:42:14,180487.295523,5.0,2021-08-20 11:44:27,2023-07-15 09:05:11,,0.0,,,8192.09460779272,-110487.29552300001,2020-03-14 19:43:17,2023-07-15 09:05:11,1217.0,8.0,258679.39013079274,32334.923766349093,8.544823192521799,2.578389936042857,0.0,1,64.59371683013286
0x9e64b47bbdb9c1f7b599f11987b84c416c0c4110,45328.677500000005,3.0,2020-03-12 11:19:36,2020-03-12 21:09:29,,0.0,,,194061.27492359592,9.0,2020-01-28 23:34:00,2022-01-10 06:06:05,563221.4417119999,3.0,2021-08-11 03:08:27,2023-05-17 01:12:35,,0.0,,,45328.677500000005,-369160.166788404,2020-01-28 23:34:00,2023-05-17 01:12:35,1204.0,15.0,802611.3941355959,53507.42627570639,4.2812031064351235,2.9022866202118194,0.0,1,64.29861580484486
0xc1bd49fcdf54aeb8e9c71f2811787f1298926b16,,0.0,,,10092.715775781133,1.0,2020-08-18 01:19:53,2020-08-18 01:19:53,,0.0,,,5204.160587,1.0,2023-11-30 08:16:11,2023-11-30 08:16:11,,0.0,,,-10092.715775781133,-5204.160587,2020-08-18 01:19:53,2023-11-30 08:16:11,1199.0,2.0,15296.876362781133,7648.438181390567,0.0,0.0,0.0,1,64.15914691101767
0x671ac8137a562f7436ea9ec98605e1c779e4cede,,0.0,,,,0.0,,,1349.9506053348957,10.0,2020-02-11 12:26:40,2020-03-05 11:58:39,1376.2818941110286,3.0,2020-02-14 12:27:24,2023-05-11 00:38:47,,0.0,,,0.0,-26.33128877613285,2020-02-11 12:26:40,2023-05-11 00:38:47,1184.0,13.0,2726.232499445924,209.71019226507107,0.0,1.019505372027742,0.0,1,63.821252337581655
0x2ea64c6de91ce1cf3d3761930ac775476cdec742,456541.6145034113,3.0,2020-03-14 08:04:43,2020-06-16 11:08:41,150496.41826554964,1.0,2020-06-22 00:48:44,2020-06-22 00:48:44,49000.0,1.0,2022-01-29 20:45:22,2022-01-29 20:45:22,25265.881494,1.0,2023-06-03 06:22:47,2023-06-03 06:22:47,,0.0,,,306045.19623786164,23734.118506,2020-03-14 08:04:43,2023-06-03 06:22:47,1175.0,6.0,681303.9142629609,113550.65237716015,0.10732866061574299,0.5156302345714286,0.0,1,63.65347934551282
0x712d0f306956a6a4b4f9319ad9b9de48c5345996,,0.0,,,,0.0,,,570234190.0,15.0,2021-10-21 12:47:03,2022-01-27 14:57:16,1058944583.8031749,30.0,2021-07-28 04:25:08,2021-10-14 13:53:19,,0.0,,,0.0,-488710393.80317485,2021-07-28 04:25:08,2022-01-27 14:57:16,183.0,45.0,1629178773.803175,36203972.75118167,0.0,1.8570345348867539,0.0,1,63.53975512744678
0xc26b5977c42c4fa2dd41750f8658f6bd2b67869c,,0.0,,,,0.0,,,112673301.79800001,82.0,2021-04-12 01:03:00,2022-03-09 08:36:31,1153057.255045697,39.0,2021-07-27 13:28:55,2024-02-16 23:08:23,,0.0,,,0.0,111520244.54295431,2021-04-12 01:03:00,2024-02-16 23:08:23,1040.0,121.0,113826359.0530457,940713.7111821959,0.0,0.010233633315484896,0.0,1,63.14159821622235
0x0396dd6acc42ce2f0733e2e6fed7cd157ec930c1,,0.0,,,2937.788957826413,2.0,2020-08-16 07:10:17,2020-08-16 07:13:09,22512.4425,1.0,2021-10-26 03:52:22,2021-10-26 03:52:22,29195.826322399687,3.0,2021-09-15 07:12:04,2023-10-12 22:26:59,,0.0,,,-2937.788957826413,-6683.383822399686,2020-08-16 07:10:17,2023-10-12 22:26:59,1152.0,6.0,54646.057780226096,9107.676296704349,0.0,1.2968751090602313,0.0,1,63.09902564127622
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,903597.7955220386,6.0,2020-06-15 23:15:06,2020-06-17 19:16:36,559000.0,3.0,2020-06-21 12:38:31,2020-06-25 19:37:39,2551698.9,2.0,2022-01-08 21:10:42,2022-02-06 10:09:30,17992860.13190531,10.0,2021-08-19 11:24:42,2023-07-30 21:17:35,,0.0,,,344597.7955220386,-15441161.23190531,2020-06-15 23:15:06,2023-07-30 21:17:35,1139.0,21.0,22007156.82742735,1047959.8489251119,2.8239321882428876,7.051325739061654,0.0,1,63.081661903654265
